sample_id,hole_id,dataset_id,project_id,campaign_id,from_m,to_m,length_m,cu_pct,mo_pct,au_gt
QV-C01-016-A0129,QV-C01-016,DS00,quebrada_verde,CAMPAIGN_01,256.000000000,258.000000000,2.000000000,0.026449219,0.000000000,0.000000000
QV-C01-016-A0130,QV-C01-016,DS00,quebrada_verde,CAMPAIGN_01,258.000000000,260.000000000,2.000000000,0.023589769,0.000000000,0.000000000
QV-C01-016-A0131,QV-C01-016,DS00,quebrada_verde,CAMPAIGN_01,260.000000000,262.000000000,2.000000000,0.027435547,0.000000000,0.000000000
QV-C01-016-A0132,QV-C01-016,DS00,quebrada_verde,CAMPAIGN_01,262.000000000,264.000000000,2.000000000,0.028128035,0.000000000,0.000000000
QV-C01-016-A0133,QV-C01-016,DS00,quebrada_verde,CAMPAIGN_01,264.000000000,266.000000000,2.000000000,0.030286399,0.000000000,0.000000000
QV-C01-016-A0134,QV-C01-016,DS00,quebrada_verde,CAMPAIGN_01,266.000000000,268.000000000,2.000000000,0.025424732,0.000000000,0.000000000
QV-C01-016-A0135,QV-C01-016,DS00,quebrada_verde,CAMPAIGN_01,268.000000000,270.000000000,2.000000000,0.027404348,0.000000000,0.000000000
QV-C01-016-A0136,QV-C01-016,DS00,quebrada_verde,CAMPAIGN_01,270.000000000,272.000000000,2.000000000,0.028209439,0.000000000,0.000000000
QV-C01-016-A0137,QV-C01-016,DS00,quebrada_verde,CAMPAIGN_01,272.000000000,273.932067089,1.932067089,0.025986707,0.000000000,0.000000000
QV-C02-001-A0001,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,0.000000000,2.000000000,2.000000000,0.078872539,0.000000000,0.000000000
QV-C02-001-A0002,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,2.000000000,4.000000000,2.000000000,0.080022490,0.000000000,0.000000000
QV-C02-001-A0003,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,4.000000000,6.000000000,2.000000000,0.081879206,0.000000000,0.000000000
QV-C02-001-A0004,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,6.000000000,8.000000000,2.000000000,0.076866118,0.000000000,0.000000000
QV-C02-001-A0005,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,8.000000000,10.000000000,2.000000000,0.088611465,0.000000000,0.000000000
QV-C02-001-A0006,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,10.000000000,12.000000000,2.000000000,0.091453856,0.000000000,0.000000000
QV-C02-001-A0007,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,12.000000000,14.000000000,2.000000000,0.089160817,0.000000000,0.000000000
QV-C02-001-A0008,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,14.000000000,16.000000000,2.000000000,0.100619359,0.000000000,0.000000000
QV-C02-001-A0009,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,16.000000000,18.000000000,2.000000000,0.092506456,0.000000000,0.000000000
QV-C02-001-A0010,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,18.000000000,20.000000000,2.000000000,0.095918617,0.000000000,0.000000000
QV-C02-001-A0011,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,20.000000000,22.000000000,2.000000000,0.101903451,0.000000000,0.000000000
QV-C02-001-A0012,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,22.000000000,24.000000000,2.000000000,0.103906560,0.000000000,0.000000000
QV-C02-001-A0013,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,24.000000000,26.000000000,2.000000000,0.108515325,0.000000000,0.000000000
QV-C02-001-A0014,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,26.000000000,28.000000000,2.000000000,0.108789273,0.000000000,0.000000000
QV-C02-001-A0015,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,28.000000000,30.000000000,2.000000000,0.117247119,0.000000000,0.000000000
QV-C02-001-A0016,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,30.000000000,32.000000000,2.000000000,0.115429861,0.000000000,0.000000000
QV-C02-001-A0017,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,32.000000000,34.000000000,2.000000000,0.120030893,0.000000000,0.000000000
QV-C02-001-A0018,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,34.000000000,36.000000000,2.000000000,0.123541982,0.000000000,0.000000000
QV-C02-001-A0019,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,36.000000000,38.000000000,2.000000000,0.128104224,0.000000000,0.000000000
QV-C02-001-A0020,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,38.000000000,40.000000000,2.000000000,0.125600714,0.000000000,0.000000000
QV-C02-001-A0021,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,40.000000000,42.000000000,2.000000000,0.135800119,0.000000000,0.000000000
QV-C02-001-A0022,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,42.000000000,44.000000000,2.000000000,0.145700497,0.000000000,0.000000000
QV-C02-001-A0023,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,44.000000000,46.000000000,2.000000000,0.139848071,0.000000000,0.000000000
QV-C02-001-A0024,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,46.000000000,48.000000000,2.000000000,0.136360545,0.000000000,0.000000000
QV-C02-001-A0025,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,48.000000000,50.000000000,2.000000000,0.144766353,0.000000000,0.000000000
QV-C02-001-A0026,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,50.000000000,52.000000000,2.000000000,0.153649161,0.000000000,0.000000000
QV-C02-001-A0027,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,52.000000000,54.000000000,2.000000000,0.147846972,0.000000000,0.000000000
QV-C02-001-A0028,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,54.000000000,56.000000000,2.000000000,0.156562053,0.000000000,0.000000000
QV-C02-001-A0029,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,56.000000000,58.000000000,2.000000000,0.167820096,0.000000000,0.000000000
QV-C02-001-A0030,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,58.000000000,60.000000000,2.000000000,0.159219722,0.000000000,0.000000000
QV-C02-001-A0031,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,60.000000000,62.000000000,2.000000000,0.177100461,0.000000000,0.000000000
QV-C02-001-A0032,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,62.000000000,64.000000000,2.000000000,0.175746458,0.000000000,0.000000000
QV-C02-001-A0033,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,64.000000000,66.000000000,2.000000000,0.172796390,0.000000000,0.000000000
QV-C02-001-A0034,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,66.000000000,68.000000000,2.000000000,0.183977260,0.000000000,0.000000000
QV-C02-001-A0035,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,68.000000000,70.000000000,2.000000000,0.182529532,0.000000000,0.000000000
QV-C02-001-A0036,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,70.000000000,72.000000000,2.000000000,0.187937964,0.000000000,0.000000000
QV-C02-001-A0037,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,72.000000000,74.000000000,2.000000000,0.201788976,0.000000000,0.000000000
QV-C02-001-A0038,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,74.000000000,76.000000000,2.000000000,0.218376779,0.000000000,0.000000000
QV-C02-001-A0039,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,76.000000000,78.000000000,2.000000000,0.202218923,0.000000000,0.000000000
QV-C02-001-A0040,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,78.000000000,80.000000000,2.000000000,0.220502466,0.000000000,0.000000000
QV-C02-001-A0041,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,80.000000000,82.000000000,2.000000000,0.219619082,0.000000000,0.000000000
QV-C02-001-A0042,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,82.000000000,84.000000000,2.000000000,0.246434804,0.000000000,0.000000000
QV-C02-001-A0043,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,84.000000000,86.000000000,2.000000000,0.217596773,0.000000000,0.000000000
QV-C02-001-A0044,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,86.000000000,88.000000000,2.000000000,0.243514571,0.000000000,0.000000000
QV-C02-001-A0045,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,88.000000000,90.000000000,2.000000000,0.246133624,0.000000000,0.000000000
QV-C02-001-A0046,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,90.000000000,92.000000000,2.000000000,0.250523282,0.000000000,0.000000000
QV-C02-001-A0047,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,92.000000000,94.000000000,2.000000000,0.245799367,0.000000000,0.000000000
QV-C02-001-A0048,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,94.000000000,96.000000000,2.000000000,0.259975166,0.000000000,0.000000000
QV-C02-001-A0049,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,96.000000000,98.000000000,2.000000000,0.235549677,0.000000000,0.000000000
QV-C02-001-A0050,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,98.000000000,100.000000000,2.000000000,0.275095778,0.000000000,0.000000000
QV-C02-001-A0051,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,100.000000000,102.000000000,2.000000000,0.276593648,0.000000000,0.000000000
QV-C02-001-A0052,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,102.000000000,104.000000000,2.000000000,0.288351224,0.000000000,0.000000000
QV-C02-001-A0053,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,104.000000000,106.000000000,2.000000000,0.285983048,0.000000000,0.000000000
QV-C02-001-A0054,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,106.000000000,108.000000000,2.000000000,0.285811017,0.000000000,0.000000000
QV-C02-001-A0055,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,108.000000000,110.000000000,2.000000000,0.300566487,0.000000000,0.000000000
QV-C02-001-A0056,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,110.000000000,112.000000000,2.000000000,0.302680877,0.000000000,0.000000000
QV-C02-001-A0057,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,112.000000000,114.000000000,2.000000000,0.304523830,0.000000000,0.000000000
QV-C02-001-A0058,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,114.000000000,116.000000000,2.000000000,0.327309653,0.000000000,0.000000000
QV-C02-001-A0059,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,116.000000000,118.000000000,2.000000000,0.336201636,0.000000000,0.000000000
QV-C02-001-A0060,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,118.000000000,120.000000000,2.000000000,0.326416370,0.000000000,0.000000000
QV-C02-001-A0061,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,120.000000000,122.000000000,2.000000000,0.351251168,0.000000000,0.000000000
QV-C02-001-A0062,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,122.000000000,124.000000000,2.000000000,0.341154287,0.000000000,0.000000000
QV-C02-001-A0063,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,124.000000000,126.000000000,2.000000000,0.389594395,0.000000000,0.000000000
QV-C02-001-A0064,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,126.000000000,128.000000000,2.000000000,0.351166058,0.000000000,0.000000000
QV-C02-001-A0065,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,128.000000000,130.000000000,2.000000000,0.366742043,0.000000000,0.000000000
QV-C02-001-A0066,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,130.000000000,132.000000000,2.000000000,0.342801992,0.000000000,0.000000000
QV-C02-001-A0067,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,132.000000000,134.000000000,2.000000000,0.373273572,0.000000000,0.000000000
QV-C02-001-A0068,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,134.000000000,136.000000000,2.000000000,0.358680081,0.000000000,0.000000000
QV-C02-001-A0069,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,136.000000000,138.000000000,2.000000000,0.390940670,0.000000000,0.000000000
QV-C02-001-A0070,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,138.000000000,140.000000000,2.000000000,0.420465025,0.000000000,0.000000000
QV-C02-001-A0071,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,140.000000000,142.000000000,2.000000000,0.401547383,0.000000000,0.000000000
QV-C02-001-A0072,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,142.000000000,144.000000000,2.000000000,0.412326674,0.000000000,0.000000000
QV-C02-001-A0073,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,144.000000000,146.000000000,2.000000000,0.397665774,0.000000000,0.000000000
QV-C02-001-A0074,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,146.000000000,148.000000000,2.000000000,0.410331123,0.000000000,0.000000000
QV-C02-001-A0075,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,148.000000000,150.000000000,2.000000000,0.410069769,0.000000000,0.000000000
QV-C02-001-A0076,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,150.000000000,152.000000000,2.000000000,0.400726759,0.000000000,0.000000000
QV-C02-001-A0077,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,152.000000000,154.000000000,2.000000000,0.423188255,0.000000000,0.000000000
QV-C02-001-A0078,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,154.000000000,156.000000000,2.000000000,0.403802265,0.000000000,0.000000000
QV-C02-001-A0079,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,156.000000000,158.000000000,2.000000000,0.439083833,0.000000000,0.000000000
QV-C02-001-A0080,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,158.000000000,160.000000000,2.000000000,0.475601179,0.000000000,0.000000000
QV-C02-001-A0081,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,160.000000000,162.000000000,2.000000000,0.422625525,0.000000000,0.000000000
QV-C02-001-A0082,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,162.000000000,164.000000000,2.000000000,0.461530987,0.000000000,0.000000000
QV-C02-001-A0083,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,164.000000000,166.000000000,2.000000000,0.449662230,0.000000000,0.000000000
QV-C02-001-A0084,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,166.000000000,168.000000000,2.000000000,0.479157887,0.000000000,0.000000000
QV-C02-001-A0085,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,168.000000000,170.000000000,2.000000000,0.465107504,0.000000000,0.000000000
QV-C02-001-A0086,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,170.000000000,172.000000000,2.000000000,0.492441503,0.000000000,0.000000000
QV-C02-001-A0087,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,172.000000000,174.000000000,2.000000000,0.513755099,0.000000000,0.000000000
QV-C02-001-A0088,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,174.000000000,176.000000000,2.000000000,0.480951407,0.000000000,0.000000000
QV-C02-001-A0089,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,176.000000000,178.000000000,2.000000000,0.501706638,0.000000000,0.000000000
QV-C02-001-A0090,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,178.000000000,180.000000000,2.000000000,0.491828596,0.000000000,0.000000000
QV-C02-001-A0091,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,180.000000000,182.000000000,2.000000000,0.513151648,0.000000000,0.000000000
QV-C02-001-A0092,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,182.000000000,184.000000000,2.000000000,0.533835169,0.000000000,0.000000000
QV-C02-001-A0093,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,184.000000000,186.000000000,2.000000000,0.521995121,0.000000000,0.000000000
QV-C02-001-A0094,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,186.000000000,188.000000000,2.000000000,0.543886062,0.000000000,0.000000000
QV-C02-001-A0095,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,188.000000000,190.000000000,2.000000000,0.503474532,0.000000000,0.000000000
QV-C02-001-A0096,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,190.000000000,192.000000000,2.000000000,0.584949013,0.000000000,0.000000000
QV-C02-001-A0097,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,192.000000000,194.000000000,2.000000000,0.484604293,0.000000000,0.000000000
QV-C02-001-A0098,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,194.000000000,196.000000000,2.000000000,0.562743197,0.000000000,0.000000000
QV-C02-001-A0099,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,196.000000000,198.000000000,2.000000000,0.551553952,0.000000000,0.000000000
QV-C02-001-A0100,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,198.000000000,200.000000000,2.000000000,0.577506150,0.000000000,0.000000000
QV-C02-001-A0101,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,200.000000000,202.000000000,2.000000000,0.534199142,0.000000000,0.000000000
QV-C02-001-A0102,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,202.000000000,204.000000000,2.000000000,0.549715354,0.000000000,0.000000000
QV-C02-001-A0103,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,204.000000000,206.000000000,2.000000000,0.575582439,0.000000000,0.000000000
QV-C02-001-A0104,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,206.000000000,208.000000000,2.000000000,0.553494679,0.000000000,0.000000000
QV-C02-001-A0105,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,208.000000000,210.000000000,2.000000000,0.568937394,0.000000000,0.000000000
QV-C02-001-A0106,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,210.000000000,212.000000000,2.000000000,0.529947225,0.000000000,0.000000000
QV-C02-001-A0107,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,212.000000000,214.000000000,2.000000000,0.572655329,0.000000000,0.000000000
QV-C02-001-A0108,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,214.000000000,216.000000000,2.000000000,0.553570188,0.000000000,0.000000000
QV-C02-001-A0109,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,216.000000000,218.000000000,2.000000000,0.616769406,0.000000000,0.000000000
QV-C02-001-A0110,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,218.000000000,220.000000000,2.000000000,0.551004202,0.000000000,0.000000000
QV-C02-001-A0111,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,220.000000000,222.000000000,2.000000000,0.557676341,0.000000000,0.000000000
QV-C02-001-A0112,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,222.000000000,224.000000000,2.000000000,0.599665466,0.000000000,0.000000000
QV-C02-001-A0113,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,224.000000000,226.000000000,2.000000000,0.570786577,0.000000000,0.000000000
QV-C02-001-A0114,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,226.000000000,228.000000000,2.000000000,0.573183155,0.000000000,0.000000000
QV-C02-001-A0115,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,228.000000000,230.000000000,2.000000000,0.602753496,0.000000000,0.000000000
QV-C02-001-A0116,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,230.000000000,232.000000000,2.000000000,0.595633545,0.000000000,0.000000000
QV-C02-001-A0117,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,232.000000000,234.000000000,2.000000000,0.602023208,0.000000000,0.000000000
QV-C02-001-A0118,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,234.000000000,236.000000000,2.000000000,0.572879792,0.000000000,0.000000000
QV-C02-001-A0119,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,236.000000000,238.000000000,2.000000000,0.537646490,0.000000000,0.000000000
QV-C02-001-A0120,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,238.000000000,240.000000000,2.000000000,0.551014515,0.000000000,0.000000000
QV-C02-001-A0121,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,240.000000000,242.000000000,2.000000000,0.595075960,0.000000000,0.000000000
QV-C02-001-A0122,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,242.000000000,244.000000000,2.000000000,0.531770359,0.000000000,0.000000000
QV-C02-001-A0123,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,244.000000000,246.000000000,2.000000000,0.569896339,0.000000000,0.000000000
QV-C02-001-A0124,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,246.000000000,248.000000000,2.000000000,0.543982798,0.000000000,0.000000000
QV-C02-001-A0125,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,248.000000000,250.000000000,2.000000000,0.557236991,0.000000000,0.000000000
QV-C02-001-A0126,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,250.000000000,252.000000000,2.000000000,0.560019192,0.000000000,0.000000000
QV-C02-001-A0127,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,252.000000000,254.000000000,2.000000000,0.565699303,0.000000000,0.000000000
QV-C02-001-A0128,QV-C02-001,DS00,quebrada_verde,CAMPAIGN_02,254.000000000,255.208796108,1.208796108,0.519420402,0.000000000,0.000000000
QV-C02-002-A0001,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,0.000000000,2.000000000,2.000000000,0.094054383,0.000000000,0.000000000
QV-C02-002-A0002,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,2.000000000,4.000000000,2.000000000,0.103949848,0.000000000,0.000000000
QV-C02-002-A0003,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,4.000000000,6.000000000,2.000000000,0.112299768,0.000000000,0.000000000
QV-C02-002-A0004,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,6.000000000,8.000000000,2.000000000,0.113999743,0.000000000,0.000000000
QV-C02-002-A0005,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,8.000000000,10.000000000,2.000000000,0.113683685,0.000000000,0.000000000
QV-C02-002-A0006,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,10.000000000,12.000000000,2.000000000,0.125439882,0.000000000,0.000000000
QV-C02-002-A0007,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,12.000000000,14.000000000,2.000000000,0.117130854,0.000000000,0.000000000
QV-C02-002-A0008,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,14.000000000,16.000000000,2.000000000,0.122607330,0.000000000,0.000000000
QV-C02-002-A0009,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,16.000000000,18.000000000,2.000000000,0.131812861,0.000000000,0.000000000
QV-C02-002-A0010,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,18.000000000,20.000000000,2.000000000,0.125417935,0.000000000,0.000000000
QV-C02-002-A0011,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,20.000000000,22.000000000,2.000000000,0.142312899,0.000000000,0.000000000
QV-C02-002-A0012,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,22.000000000,24.000000000,2.000000000,0.145140928,0.000000000,0.000000000
QV-C02-002-A0013,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,24.000000000,26.000000000,2.000000000,0.134757050,0.000000000,0.000000000
QV-C02-002-A0014,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,26.000000000,28.000000000,2.000000000,0.148896484,0.000000000,0.000000000
QV-C02-002-A0015,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,28.000000000,30.000000000,2.000000000,0.150317434,0.000000000,0.000000000
QV-C02-002-A0016,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,30.000000000,32.000000000,2.000000000,0.149834450,0.000000000,0.000000000
QV-C02-002-A0017,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,32.000000000,34.000000000,2.000000000,0.150832040,0.000000000,0.000000000
QV-C02-002-A0018,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,34.000000000,36.000000000,2.000000000,0.161260001,0.000000000,0.000000000
QV-C02-002-A0019,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,36.000000000,38.000000000,2.000000000,0.164329208,0.000000000,0.000000000
QV-C02-002-A0020,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,38.000000000,40.000000000,2.000000000,0.169047047,0.000000000,0.000000000
QV-C02-002-A0021,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,40.000000000,42.000000000,2.000000000,0.181972044,0.000000000,0.000000000
QV-C02-002-A0022,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,42.000000000,44.000000000,2.000000000,0.176199150,0.000000000,0.000000000
QV-C02-002-A0023,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,44.000000000,46.000000000,2.000000000,0.186069489,0.000000000,0.000000000
QV-C02-002-A0024,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,46.000000000,48.000000000,2.000000000,0.180526628,0.000000000,0.000000000
QV-C02-002-A0025,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,48.000000000,50.000000000,2.000000000,0.192977787,0.000000000,0.000000000
QV-C02-002-A0026,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,50.000000000,52.000000000,2.000000000,0.198993761,0.000000000,0.000000000
QV-C02-002-A0027,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,52.000000000,54.000000000,2.000000000,0.208364240,0.000000000,0.000000000
QV-C02-002-A0028,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,54.000000000,56.000000000,2.000000000,0.214171819,0.000000000,0.000000000
QV-C02-002-A0029,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,56.000000000,58.000000000,2.000000000,0.210246674,0.000000000,0.000000000
QV-C02-002-A0030,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,58.000000000,60.000000000,2.000000000,0.216558054,0.000000000,0.000000000
QV-C02-002-A0031,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,60.000000000,62.000000000,2.000000000,0.223924239,0.000000000,0.000000000
QV-C02-002-A0032,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,62.000000000,64.000000000,2.000000000,0.266701676,0.000000000,0.000000000
QV-C02-002-A0033,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,64.000000000,66.000000000,2.000000000,0.231879760,0.000000000,0.000000000
QV-C02-002-A0034,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,66.000000000,68.000000000,2.000000000,0.244192845,0.000000000,0.000000000
QV-C02-002-A0035,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,68.000000000,70.000000000,2.000000000,0.246708677,0.000000000,0.000000000
QV-C02-002-A0036,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,70.000000000,72.000000000,2.000000000,0.260676557,0.000000000,0.000000000
QV-C02-002-A0037,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,72.000000000,74.000000000,2.000000000,0.269421881,0.000000000,0.000000000
QV-C02-002-A0038,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,74.000000000,76.000000000,2.000000000,0.277529001,0.000000000,0.000000000
QV-C02-002-A0039,QV-C02-002,DS00,quebrada_verde,CAMPAIGN_02,76.000000000,78.000000000,2.000000000,0.265372194,0.000000000,0.000000000
